6224,creature,,3853,生き物,動物. 生物. 生き物,2021-05-05 12:00:00,,0
6225,credence,,14243,信憑,信用,2021-05-05 12:00:00,,0
6226,credential,,46471,資格,資格認定の. 推薦状. 信任状. 保証書,2021-05-05 12:00:00,,0
6227,credentials,,10168,証明,信任状,2021-05-05 12:00:00,,0
6228,credibility,,3942,信頼性,真実性. 信頼性. 信ぴょう性. 信用できること,2021-05-05 12:00:00,,0
6229,credible,,6351,信用できる,信じられる. 信用できる. 信頼できる. 確かな,2021-05-05 12:00:00,,0
6230,credit,16,831,クレジット,信用. 信用貸し. 債権. 名声. (学校での)履修単位. (作品･功績などの)帰属を承認すること,2021-05-05 12:00:00,,0
6231,creditor,16,9203,債権者,債権者,2021-05-05 12:00:00,,0
6232,credo,6,29384,信条,"(語源ラテン語). (=creed). 信条. 信念. 教義. (Apostles' Creed. 信徒の信条)は. キリスト教のうち西方教会(カトリック教会,聖公会,プロテスタント)における基本信条のひとつ",2021-05-05 12:00:00,,0
6233,credulity,,29384,盲信,軽々しく信じること. 過信,2021-05-05 12:00:00,,0
6234,credulous,,24827,だまされやすい　,だまされやすい. 軽々しく信じやすい,2021-05-05 12:00:00,,0
6235,creed,6,15194,信条,"(=credoラテン語). 信条. 信念. 教義. (Apostles' Creed. 信徒の信条)は. キリスト教のうち西方教会(カトリック教会,聖公会,プロテスタント)における基本信条のひとつ",2021-05-05 12:00:00,,0
6236,creek,,4660,小川,小川. (cf. stream. brook. creek. bourne) ,2021-05-05 12:00:00,,0
6237,creel,,40852,クリール,(釣りの)魚篭(ヤナギの枝などを使った枝編み細工の小さな籠),2021-05-05 12:00:00,,0
6238,creep,,6387,クリープ,忍び寄る. はう. いやな奴. 薄気味悪い感じ(を与える人),2021-05-05 12:00:00,,0
6239,creeped,,16407,ぞっとする,(女性が男性に対し)気味が悪い感じ. 這い回るような,2021-05-05 12:00:00,,0
6240,creeper,76,38763,クリーパー,"はうもの,(特に)はう昆虫,爬虫類. 2. 木に登る鳥(特に)キバシリ. 3. つる草",2021-05-05 12:00:00,,0
6241,creepy,,4892,気味悪い　,むずむずする. はう. はい回る,2021-05-05 12:00:00,,0
6242,cremated,81,16859,火葬,火葬 ,2021-05-05 12:00:00,,0
6243,cremation,81,20184,火葬,火葬. 焼却,2021-05-05 12:00:00,,0
6244,crematorium,81,46471,火葬場,火葬場,2021-05-05 12:00:00,,0
6245,crenellated,,35353,ギザギザのある,(胸壁に)銃眼(狭間)のある. 鋸壁状の. (硬貨に)ギザギザのある,2021-05-05 12:00:00,,0
6246,Creole,5,15956,クレオール語,Louisiana Creole peopleルイジアナ州のクレオール人(1803年ルイジアナ買収以前の移住者の子孫). 2. その文化･クレオール料理(アカディア人参照),2021-05-05 12:00:00,,0
6247,crepe,39,19238,クレープ,(仏語)ちりめん. クレープ(料理･布),2021-05-05 12:00:00,,0
6248,crescendo,,25431,クレッシェンド,次第に強く,2021-05-05 12:00:00,,0
6249,crescent,65,14880,三日月形,三日月,2021-05-05 12:00:00,,0
6250,cresol,87,43408,クレゾール,クレゾール,2021-05-05 12:00:00,,0
6251,crest,,11485,クレスト,ネジ山の頂. とさか. 頂点. 絶頂,2021-05-05 12:00:00,,0
6252,crested,72,30344,とさかのある,"冠毛,とさか,棟(むね)飾りのある. golden crested金色の鳥冠のある",2021-05-05 12:00:00,,0
6253,crestfallen,,40852,意気消沈した,うなだれた. 意気消沈した,2021-05-05 12:00:00,,0
6254,Cretaceous,10,92134,白亜紀,"白亜紀(石灰質の土の意). ジュラ紀の後,1億4500万年-6600万年前. 末期にメキシコユカタン半島付近に直径10kmの隕石が落下. 恐竜等大量絶滅に至りK-T境界線を残す",2021-05-05 12:00:00,,0
6255,Cretan,2,14726,クレタ島の,クレタ島の ,2021-05-05 12:00:00,,0
6256,Crete,2,9498,クレタ島,クレタ島. ギリシャ共和国の地中海の島. 古代ミノア文明が栄え. クノッソス宮殿他多くの遺跡がある,2021-05-05 12:00:00,,0
6257,crevice,,29384,クレバス,"(狭く深い)裂け目,割れ目. クレバス",2021-05-05 12:00:00,,0
6258,crew,41,2648,クルー,乗組員. 鳴く. 搭乗員. (cf. clue),2021-05-05 12:00:00,,0
6259,crewman,41,36956,乗組員,乗組員. 乗務員. 搭乗員,2021-05-05 12:00:00,,0
6260,crib,14,13391,盗用,"ちっぽけな家. 盗用. カンニングペーパー,カンニングする(和製英語). ",2021-05-05 12:00:00,,0
6261,cribbage,67,40852,クリベッジ,クリベッジ. 2-4人で行い各競技者が捨てた2枚の札を親が自分の持ち札にできる,2021-05-05 12:00:00,,0
6262,crick,78,16610,筋を違える,筋を違える. 2. 寝違える(crick one's neck. twist one's neck. ),2021-05-05 12:00:00,,0
6263,cricket,74,11963,クリケット,コオロギ. (cf. ジミニー・クリケット(Jiminy Cricket). ピノキオ等に登場するディズニーキャラクター. )  2. クリケット(野球に似たスポーツ),2021-05-05 12:00:00,,0
6264,cried,,7044,泣いた ,泣いた ,2021-05-05 12:00:00,,0
6265,crier,,43408,泣き虫,クライヤー. 叫ぶ人. 泣き虫. 廷吏. 廷丁,2021-05-05 12:00:00,,0
6266,crime,13,891,犯罪,犯罪. 罪. (cf. crime(法に反する罪. 処罰対象). foul. failure. violation. sin. immoral. miss. mistake). (clime地方･気候. crime犯罪),2021-05-05 12:00:00,,0
6267,criminal,13,1511,犯罪者,犯罪の. 犯罪者,2021-05-05 12:00:00,,0
6268,criminality,13,22636,犯罪行為,犯罪行為,2021-05-05 12:00:00,,0
6269,criminalize,,27590,犯罪,(人･行為を)有罪とする. (行為を)犯罪とみなす,2021-05-05 12:00:00,,0
6270,criminally,13,23138,犯罪的に,犯罪的に ,2021-05-05 12:00:00,,0
6271,criminologist,13,38763,犯罪学者,犯罪学者,2021-05-05 12:00:00,,0
6272,criminology,13,46471,犯罪学,犯罪学,2021-05-05 12:00:00,,0
6273,crimp,,36956,ひだ,縮らす. ひだ(しわ)を作る. じゃまする. 妨害する,2021-05-05 12:00:00,,0
6274,crimson,,17555,真紅,深紅色の. 深紅色,2021-05-05 12:00:00,,0
6275,cringe,,10168,すくむ,ぺこぺこする. 媚びへつらう. (恐怖などで)すくむ. 萎縮する. 縮み上がる,2021-05-05 12:00:00,,0
6276,crinkle,,31439,しわ,しわ. しわが寄る. 縮れる,2021-05-05 12:00:00,,0
6277,crinoline,36,50313,クリノリン,クリノリンスカート. スカートをふくらませるためのペティコート. 2. 魚雷防御網,2021-05-05 12:00:00,,0
6278,cripple,,7754,不具,だめにする. 役に立たなくする. 不自由にする. 障害者,2021-05-05 12:00:00,,0
6279,crippling,,17312,壊滅,壊滅 ,2021-05-05 12:00:00,,0
6280,crisis,16,1791,危機,難局. 危機. 恐慌. 分かれ目. 重大局面,2021-05-05 12:00:00,,0
6281,crisp,,9691,さわやかな,てきぱきした. 新鮮な,2021-05-05 12:00:00,,0
6282,crisply,,28448,歯切れよく,きびきびと. さわやかに. パリッとして. パリパリして,2021-05-05 12:00:00,,0
6283,crispy,,26084,クリスピー,ちじれた. ぱりぱりの,2021-05-05 12:00:00,,0
6284,crisscross,,29384,十字形,十文字. 十字の. 交差する. 十字になる,2021-05-05 12:00:00,,0
6285,criteria,,43408,基準,判定基準. 判定規準. criterionの複数形,2021-05-05 12:00:00,,0
6286,criterion,50,1519,基準,(pl. criteria). 規準. 基準. (判断･批評の)標準. 特徴,2021-05-05 12:00:00,,0
6287,critic,25,1022,評論家,批評家. 評論家,2021-05-05 12:00:00,,0
6288,critical,,1237,クリティカル,批判的な. 重大な. 危機的な. きわどい. 臨界の,2021-05-05 12:00:00,,0
6289,criticality,,32594,臨界,臨界,2021-05-05 12:00:00,,0
6290,critically,,7222,批判的に,きわどく. 危うく. 危なく. 危篤状態に. 酷評して. 批判して. 批評的に,2021-05-05 12:00:00,,0
6291,criticise,,55144,批判する,批判する,2021-05-05 12:00:00,,0
6292,criticism,,2609,批判,批判. 非難. 批評,2021-05-05 12:00:00,,0
6293,criticize,,2678,批判する,を非難する. を批判する,2021-05-05 12:00:00,,0
6294,critique,,6220,批評,批評. 批判. 評論,2021-05-05 12:00:00,,0
6295,critter,76,15752,生き物,生き物. 動物. 人. 家畜. (神話の)奇妙な動物,2021-05-05 12:00:00,,0
6296,CRNA,18,4812,CRNA ,Certified Registered Nurse Anesthetists. 公認看護師麻酔師協会 ,2021-05-05 12:00:00,,0
6297,croak,75,32594,しわがれ声,不吉な予言をする. ガァガァ. ケロケロ. カエルの鳴き声,2021-05-05 12:00:00,,0
6298,Croat,1,19536,クロアチア人,クロアチア人 ,2021-05-05 12:00:00,,0
6299,Croatia,1,18625,クロアチア,"クロアチア共和国 Republic of Croatia. バルカン半島に位置し,首都はザグレブ. 1991年にユーゴスラビアから独立. 人口440万人",2021-05-05 12:00:00,,0
6300,Croatian,1,24198,クロアチア語,クロアチア語. -の ,2021-05-05 12:00:00,,0
6301,crochet,,15752,かぎ針編み,カギ針編み,2021-05-05 12:00:00,,0
6302,crock,,23138,つぼ,壷. 瓶,2021-05-05 12:00:00,,0
6303,crockery,,40852,瀬戸物,陶器類,2021-05-05 12:00:00,,0
6304,crocodile,72,9544,ワニ,ワニ. 鰐 (cf. crocodile(アフリカ･アジア･アメリカ産. 下あごの歯は口を閉じてもはみ出す). alligator(北米産). caiman(中南米産). 人を襲うのは主にcrocodile),2021-05-05 12:00:00,,0
6305,crocus,69,50313,クロッカス,(植物)クロッカス,2021-05-05 12:00:00,,0
6306,Crohn,91,19536,クローン,"クローン病Crohn's disease,CD. 口腔から肛門までの全消化管に非連続性の慢性肉芽腫性炎症を生じる原因不明疾患. 厚労省の特定疾患に指定. 人名に由来",2021-05-05 12:00:00,,0
6307,croissant,39,35353,クロワッサン,クロワッサン. 三日月パン,2021-05-05 12:00:00,,0
6308,Cromwell,98,23649,クロムウェル,"Oliver Cromwell オリバー･クロムウェル. 599生. 鉄騎隊を指揮しチャールズ1世を追放. 護国卿時代,独裁体制でイングランド共和国(コモンウェルス)を成立させた",2021-05-05 12:00:00,,0
6309,crone,25,38763,老婦人,"しわくちゃ婆. (cf. clone細胞. クローン病Crohn's disease,CDは別語)",2021-05-05 12:00:00,,0
6310,crony,,14564,旧友,旧友. 親友,2021-05-05 12:00:00,,0
6311,cronyism,19,30344,縁故主義,縁故主義. (任命などで)知人を引き立てること,2021-05-05 12:00:00,,0
6312,crook,,9960,悪党,ペテン. いかさま師. 曲がり. 湾曲. 曲げる. (crooked ひねくれた.=perverse),2021-05-05 12:00:00,,0
6313,crooked,,12787,ゆがんだ,曲がった. ゆがんだ. 不正な,2021-05-05 12:00:00,,0
6314,croon,45,25431,センチメンタルに歌う,低音の歌い声. 小声で唄う. 口ずさむ,2021-05-05 12:00:00,,0
6315,crooner,,30344,クルーナー,低い声で感傷的に歌う歌手. クルーナー ,2021-05-05 12:00:00,,0
6316,crop,,3348,作物,刈り込む. 群れ. 産出高,2021-05-05 12:00:00,,0
6317,croquet,67,38763,クロケット,"(kroʊkéɪ)クロケット(芝生の上で木槌,mallet)で木製ボールを打って鉄の門(hoop)を通し,ゴールのポールにあてるゲーム. ",2021-05-05 12:00:00,,0
6318,cross,,1228,クロス,(人･計画など)をじゃまする. に逆らう. 交差させる. すれ違う. おこりっぽい. 中間物,2021-05-05 12:00:00,,0
6319,crossbow,23,20527,石弓,石弓,2021-05-05 12:00:00,,0
6320,crossfire,,13139,十字砲火,十字砲火. 一斉攻撃,2021-05-05 12:00:00,,0
6321,crosshatch,,38763,クロスハッチ,(ペン画･製図などで)網状線(を描く. で陰影をつける),2021-05-05 12:00:00,,0
6322,crossing,,7388,交差点,線引き. 逆らう,2021-05-05 12:00:00,,0
6323,crosslink,,22636,架橋,架橋 ,2021-05-05 12:00:00,,0
6324,crossover,41,7554,クロスオーバー,(鉄道)渡り線. 交差路. 歩道橋. 支持政党をかえる選挙人. 異花受粉. クロスオーバー,2021-05-05 12:00:00,,0
6325,crossroad,41,50313,十字路,交差道路. 十字路,2021-05-05 12:00:00,,0
6326,crossroads,41,17841,十字路,岐路 ,2021-05-05 12:00:00,,0
6327,crosswalk,,38763,横断歩道,横断歩道,2021-05-05 12:00:00,,0
6328,crosswise,,46471,十字に,十字に. すねて,2021-05-05 12:00:00,,0
6329,crossword,67,14726,クロスワード,クロスワードパズル,2021-05-05 12:00:00,,0
6330,crotch,79,17841,股,(人体･ズボンの)股. (樹木の)叉(fork). 二股,2021-05-05 12:00:00,,0
6331,crotchety,,32594,稀代の,気まぐれな. 偏屈な,2021-05-05 12:00:00,,0
6332,crouch,,13799,しゃがむ,身をかがめる. かがむ(こと). 卑屈にちぢこまること,2021-05-05 12:00:00,,0
6333,croup,91,43408,クループ,"クループ,上気道のウイルス感染による疾患. 小児の15%が一度は感染し,生後半年から6歳までの小児に多く10代や成人の感染例はまずない",2021-05-05 12:00:00,,0
6334,croupier,25,55144,ディーラー,胴元,2021-05-05 12:00:00,,0
6335,crouton,39,55144,クルトン,(仏語)クルトン(スープに浮かす揚げパンの小片),2021-05-05 12:00:00,,0
6336,crow,72,7222,カラス,からす. 鳴く. (cf. カラスはcrow. 爪はclaw. 下等動物の胃袋はcraw),2021-05-05 12:00:00,,0
6337,crowbar,52,50313,バール,バール. かなてこ,2021-05-05 12:00:00,,0
6338,crowd,,1664,群衆,押しよせる. 群集,2021-05-05 12:00:00,,0
6339,crowded,,19536,混雑した,混雑した,2021-05-05 12:00:00,,0
6340,crown,,3477,クラウン,王にする. 栄誉. 王冠. (clownは別綴り),2021-05-05 12:00:00,,0
6341,crowning,,22636,戴冠,戴冠,2021-05-05 12:00:00,,0
6342,crucial,,3006,決定的な,決定的な. きわめて重要な. ゆゆしい. 致命的な. 十字形の,2021-05-05 12:00:00,,0
6343,crucially,,23138,決定的に,決定的に. 重大に,2021-05-05 12:00:00,,0
6344,crucible,57,29384,るつぼ,るつぼ,2021-05-05 12:00:00,,0
6345,crucified,,26084,十字架につけられ,十字架に架けられた ,2021-05-05 12:00:00,,0
6346,crucifix,,22636,十字架,十字架,2021-05-05 12:00:00,,0
6347,crucifixion,,15956,はりつけ,十字架,2021-05-05 12:00:00,,0
6348,crucify,,38763,張り付けにする,責め苦しめる. 虐待する,2021-05-05 12:00:00,,0
6349,crud,95,36956,CRUD,かす. がらくた. 屑. 無価値なもの. 2. CRUD. データベースの重要4機能(作成Create. 読み出しRead. 更新update. 削除Delete)を表すことば,2021-05-05 12:00:00,,0
6350,crude,,5345,原油,天然のままの. 粗野な. 露骨な. 粗い. 加工していない. 不遠慮な,2021-05-05 12:00:00,,0
6351,crudely,,21344,粗野に,粗野に ,2021-05-05 12:00:00,,0
6352,cruel,82,5577,残酷な,悲惨な. 残酷な,2021-05-05 12:00:00,,0
6353,cruelest,82,30344,悲惨な,最も残酷な ,2021-05-05 12:00:00,,0
6354,cruelly,82,21758,残酷に,残酷に. 残酷. 無情,2021-05-05 12:00:00,,0
6355,cruelty,82,11485,残虐,残酷,2021-05-05 12:00:00,,0
6356,cruise,47,2995,クルーズ,周遊観光船. 航行する. 巡航する. 歩き回る,2021-05-05 12:00:00,,0
6357,cruiser,,10822,クルーザー,クルーザー. 巡洋艦,2021-05-05 12:00:00,,0
6358,cruising,41,50313,クルージング,ドライブ. 街中で車を乗りまわすこと. 巡航高度,2021-05-05 12:00:00,,0
6359,crumb,39,10423,パンくず,かけら. パンくず. パンの中味. (cf. clam. cram詰め込む. crumbパン屑),2021-05-05 12:00:00,,0
6360,crumble,,7661,崩れる,粉々になる. 砕ける. 滅びる. perish. 崩壊する. decay,2021-05-05 12:00:00,,0
6361,crumbly,,40852,もろい　,砕けやすい,2021-05-05 12:00:00,,0
6362,crummy,31,25431,安っぽい　,(俗)うすよごれた. 安っぽい. 哀れな. 貧弱な,2021-05-05 12:00:00,,0
6363,crumpet,88,55144,クランペット,"小麦粉と酵母で作る塩味,または甘い軽食パン. 主にイギリスおよびイギリス連邦諸国で食される",2021-05-05 12:00:00,,0
6364,crumple,,20935,しわくちゃになる,しわくちゃにする. くちゃくちゃにする,2021-05-05 12:00:00,,0
6365,crunch,,8921,クランチ,困難. 危機. ピンチ. ばりばりかむ. ざくざく踏む,2021-05-05 12:00:00,,0
6366,crunchy,,16859,健康志向の,ザクザクと音がする. バリバリ噛む. ジャリジャリする. 歯ごたえが良い. しゃきしゃきしている,2021-05-05 12:00:00,,0
6367,crus,79,17312,下腿,下腿 ,2021-05-05 12:00:00,,0
6368,crusade,,7417,十字軍,改革に加わる. 撲滅運動. 十字軍. 改革運動,2021-05-05 12:00:00,,0
6369,crusader,,8604,クルセイダー,十字軍の戦死. 改革運動家,2021-05-05 12:00:00,,0
6370,cruse,,50313,小形のつぼ,陶器のつぼ,2021-05-05 12:00:00,,0
6371,crush,,2869,クラッシュ,"押しつぶすこと. 粉砕. (cf. clash衝突する,ガチャッ(音). crash衝突する,(衝突し)壊れる･壊す. crush押しつぶす)",2021-05-05 12:00:00,,0
6372,crushing,,46471,押しつぶす,粉砕,2021-05-05 12:00:00,,0
6373,crust,,8746,地殻,皮. パンの皮. 堅くなった表面,2021-05-05 12:00:00,,0
6374,crustacean,76,43408,甲殻類,甲殻類の,2021-05-05 12:00:00,,0
6375,crusty,,24827,無愛想な,皮殻質の. 外皮のような. 気難しい. 殻のある. 堅い,2021-05-05 12:00:00,,0
6376,crutch,36,23649,松葉杖,松葉杖. 支え. 2. 股(UK英. 米語はcrotch),2021-05-05 12:00:00,,0
6377,crux,,22163,最も重要な点,最重要ポイント. 最重要点. 難問. なぞ,2021-05-05 12:00:00,,0
6378,Cruz,98,5185,クルス,クルス(人名),2021-05-05 12:00:00,,0
6379,cry,,1817,叫び,(声をあげて)泣く,2021-05-05 12:00:00,,0
6380,crying,78,18918,号泣,号泣 ,2021-05-05 12:00:00,,0
6381,cryonic,,10986,冷凍保存,Cryonic Preservation(人体冷凍保存技術),2021-05-05 12:00:00,,0
6382,cryostat,,20527,クライオスタット,低温保持装置 ,2021-05-05 12:00:00,,0
6383,crypt,,8876,地下室,地下室,2021-05-05 12:00:00,,0
6384,cryptic,,11485,不可解な,隠れた. 秘密の. 神秘的な. あいまいな. なぞめいた,2021-05-05 12:00:00,,0
6385,cryptography,,26829,暗号学,暗号法,2021-05-05 12:00:00,,0
6386,cryptosporidiosis,91,9960,クリプトスポリジウム症,"クリプトスポリジウム症. 家畜やネズミなどの腸管寄生原虫が糞口経路で伝播する,最も一般的な水系感染症の1つ. 腸が障害を受け下痢症状となる",2021-05-05 12:00:00,,0
6387,crystal,57,4217,クリスタル,水晶の. 結晶,2021-05-05 12:00:00,,0
6388,crystalline,,27590,結晶の,結晶質,2021-05-05 12:00:00,,0
6389,crystallization,,30344,結晶化,結晶化 ,2021-05-05 12:00:00,,0
6390,crystallize,57,26084,結晶化する,結晶化する. 考えなどを具体化する,2021-05-05 12:00:00,,0
6391,CSN,23,8213,CSN,Confederate States Navy. 米国海軍. 2. 南米国家共同体(The South American Community of Nations).  3. コムキャスト･スポーツネット 他,2021-05-05 12:00:00,,0
6392,CT,92,4353,CT,Computed Tomography(コンピュータ断層撮影).  2. Connecticutコネチカット州,2021-05-05 12:00:00,,0
6393,CTBT,58,55144,CTBT,Comprehensive Nuclear-Test-Ban Treaty. 包括的核実験禁止条約,2021-05-05 12:00:00,,0
6394,CTC,18,8790,CTC,Counter-Terrorism Committee. テロ対策委員会 他,2021-05-05 12:00:00,,0
6395,Cu,,19238,銅,銅の元素記号. CU(キューバの国別ドメイン),2021-05-05 12:00:00,,0
6396,cub,72,10027,カブ,(ライオン･クマ･キツネなどの)子. 未熟な若者. 新米,2021-05-05 12:00:00,,0
6397,Cuba,1,3942,キューバ,キューバ共和国 Republic of Cuba. 首都ハバナ. 人口1130万,2021-05-05 12:00:00,,0
6398,Cuban,1,4685,キューバの,キューバの ,2021-05-05 12:00:00,,0
6399,cubbyhole,,50313,こじんまりした場所,こぢんまりして(暖かくて)気持ちのよい部屋･場所,2021-05-05 12:00:00,,0
6400,cube,,7661,キューブ,3乗する. 立方体,2021-05-05 12:00:00,,0
6401,cubic,,15548,キュービック,3次方程式. 立方体の,2021-05-05 12:00:00,,0
6402,cubicle,,11328,キュービクル,小寝室. 小部屋,2021-05-05 12:00:00,,0
6403,cubism,48,43408,キュビズム,立体派. キュービズム(20世紀の初めにフランスでPicassoの一派),2021-05-05 12:00:00,,0
6404,cubist,,23649,キュビズムの,立体派の芸術家(画家・彫刻家),2021-05-05 12:00:00,,0
6405,cuckoo,82,20184,カッコウ,カッコウ. 気が狂って. ばかな,2021-05-05 12:00:00,,0
6406,cucumber,69,11762,キュウリ,キュウリ,2021-05-05 12:00:00,,0
6407,cud,76,55144,食い戻し,食い戻し. 反芻動物が胃から戻して噛む食物,2021-05-05 12:00:00,,0
6408,cuddle,,16859,寄り添う,抱いてかわいがる. 抱き締める. 寄り添って寝る. 丸くなって寝る. 抱擁,2021-05-05 12:00:00,,0
6409,cuddly,,20184,かわいい　,抱きしめたいような. 愛らしい. 抱きしめたくなるような,2021-05-05 12:00:00,,0
6410,cudgel,,55144,棍棒,棍棒(こんぼう),2021-05-05 12:00:00,,0
6411,cue,,5431,キュー,手掛り. 合図,2021-05-05 12:00:00,,0
6412,cuff,,10898,カフ,袖口. カフス. ズボンの折り返し. 手錠. 血圧計バンド. 平手打ち. に平手打ちをくらわす,2021-05-05 12:00:00,,0
6413,cuisine,,7166,料理,料理. 料理法. 料理場. 厨房,2021-05-05 12:00:00,,0
6414,culinary,39,12914,料理の,台所の. 料理の,2021-05-05 12:00:00,,0
6415,cull,,13799,カル,(花など)を摘む. 集める. 選択する. 摘む. 摘み集める. えり抜く. 抜粋する. 陶汰する,2021-05-05 12:00:00,,0
6416,cullin,88,17075,カリン,カリン(細胞周期の制御に関与する酵素の名),2021-05-05 12:00:00,,0
6417,culminate,,9115,絶頂に達する,全盛をきわめる. 最高潮(極点･絶頂)に達する. ついに～となる. 終わる,2021-05-05 12:00:00,,0
6418,culmination,,19238,最高点,最高点,2021-05-05 12:00:00,,0
6419,culpable,,35353,責められるべき,責められるべき. 過失のある. 罪のある. 有罪の,2021-05-05 12:00:00,,0
6420,culprit,,13139,問題の原因,犯人. 被告. 容疑者,2021-05-05 12:00:00,,0
6421,cult,19,6091,カルト,礼讃. 信仰. 宗派,2021-05-05 12:00:00,,0
6422,cultivar,71,18625,栽培品種,栽培品種 ,2021-05-05 12:00:00,,0
6423,cultivate,,6478,育てる,交際を求める. 耕作する. 耕す. 養殖する,2021-05-05 12:00:00,,0
6424,cultivation,71,21344,栽培,耕作. 開墾. 栽培. 養殖,2021-05-05 12:00:00,,0
6425,cultural,,1693,文化的,文化的な. 教養の. 文化の. 栽培の. 培養の,2021-05-05 12:00:00,,0
6426,culturally,,8469,文化的に,文化的に,2021-05-05 12:00:00,,0
6427,culture,43,514,文化,文化,2021-05-05 12:00:00,,0
6428,culturebox,43,5530,culturebox,"culturebox(番組名,劇場名,ショップ名　他) ",2021-05-05 12:00:00,,0
6429,cultured,,3272,培養された,文化のある,2021-05-05 12:00:00,,0
6430,culvert,49,55144,カルバート,(道路･鉄道などの下を通る)カルバート. 排水溝,2021-05-05 12:00:00,,0
6431,cum,81,14564,精液,「付き」の意. (ex. a bed‐cum‐sitting room 寝室兼居間). 2. (俗)精液,2021-05-05 12:00:00,,0
6432,Cumberland,2,27590,カンバーランド,"カンバーランド. メリーランド州の都市. 「南部が始まる所」とも呼ばれ,貧困都市圏をなす",2021-05-05 12:00:00,,0
6433,cumbersome,,19875,面倒な,扱いにくい. 邪魔な. やっかいな,2021-05-05 12:00:00,,0
6434,cumin,69,23138,クミン,ヒメウイキョウ. クミン(植物名),2021-05-05 12:00:00,,0
6435,Cumming,2,13664,カミング,カミング(ジョージア州の地名)　2. 人名,2021-05-05 12:00:00,,0
6436,cumulative,,6760,累積的な,累積の. 累積. 次第に増加する,2021-05-05 12:00:00,,0
6437,cumulus,62,35353,積雲,積雲,2021-05-05 12:00:00,,0
6438,cuneiform,10,30344,楔形文字,"cuneiform charactersくさび形文字,楔形(せっけい,けっけい)文字",2021-05-05 12:00:00,,0
6439,cunning,,17075,狡猾な,抜け目のない. ずるい,2021-05-05 12:00:00,,0
6440,Cunningham,98,9290,カニンガム,カニンガム(人名),2021-05-05 12:00:00,,0
6441,cup,52,1783,カップ,カップ. 茶わん,2021-05-05 12:00:00,,0
6442,cupboard,,16191,食器棚,食器だな. 食器棚. 戸棚,2021-05-05 12:00:00,,0
6443,cupcake,,13521,カップケーキ,カップケーキ,2021-05-05 12:00:00,,0
6444,cupid,8,27590,キューピッド,美少年,2021-05-05 12:00:00,,0
6445,cupola,,23649,キューポラ,丸屋根 = dome,2021-05-05 12:00:00,,0
6446,cur,,23649,そっけない,そっけない,2021-05-05 12:00:00,,0
6447,curable,92,55144,治癒できる,治癒できる. 直せる,2021-05-05 12:00:00,,0
6448,curated,,15752,精選,精選された. 管理された,2021-05-05 12:00:00,,0
6449,curation,95,18625,キュレーション,"キュレーション. インターネット上の情報を収集し,まとめること",2021-05-05 12:00:00,,0
6450,curative,,24827,治癒的な,医薬. 治療法. 治療薬. 治癒的な. 治癒力のある. 病気に効く,2021-05-05 12:00:00,,0
6451,curator,12,6689,キュレーター,後見人. (博物館などの)館長. (大学の)理事. 管理人. 保護者,2021-05-05 12:00:00,,0
6452,curb,,7044,縁石,"(犬などを)鎖で御する. 抑制する. 留めぐつわ. 拘束. 抑制. 囲い. 縁石. (cf. curb, curve,carve,carb)",2021-05-05 12:00:00,,0
6453,curbside,41,16407,縁石側の,道路脇 ,2021-05-05 12:00:00,,0
6454,curd,39,29384,カード,凝乳. 乳が固まったもの,2021-05-05 12:00:00,,0
6455,curdle,56,50313,凝固させる,(牛乳など)凝結させる. 凝固する,2021-05-05 12:00:00,,0
6456,cure,,3886,治療法,を治療する. (悪い習慣など)を直す. 治療法,2021-05-05 12:00:00,,0
6457,curfew,12,10696,門限,夜間外出禁止令. 門限,2021-05-05 12:00:00,,0
6458,curie,50,46471,キュリー,キュリー(放射能の古い単位. 今はベクレス). キュリー夫人の名に由来,2021-05-05 12:00:00,,0
6459,curio,,26084,骨董品,骨董品(=antique),2021-05-05 12:00:00,,0
6460,curiosity,,6522,好奇心,珍しい存在. 好奇心,2021-05-05 12:00:00,,0
6461,curious,,3272,奇妙,好奇心の強い,2021-05-05 12:00:00,,0
6462,curiously,,9730,不思議なことに,物珍しそうに,2021-05-05 12:00:00,,0
6463,curl,,6939,カール,縮らす. カール. (髪を)カールする,2021-05-05 12:00:00,,0
6464,curler,46,43408,カーラー,カーラー. カーリングの競技者. カーリングをする人. 2. カールクリップ. 毛髪を巻く人,2021-05-05 12:00:00,,0
6465,curlicue,54,55144,渦巻き図形,渦巻き形の飾り書き. 装飾的な渦巻き,2021-05-05 12:00:00,,0
6466,curling,46,61960,カーリング,カーリング(スポーツ),2021-05-05 12:00:00,,0
6467,curly,,12653,縮れた,捻れた,2021-05-05 12:00:00,,0
6468,curmudgeon,,36956,意地の悪い人,意地の悪い人. けちな人,2021-05-05 12:00:00,,0
6469,currant,69,40852,スグリ,小粒の干し葡萄. (種なし)干しブドウ. スグリ,2021-05-05 12:00:00,,0
6470,currency,50,3409,通貨,通貨. 流通. 通用すること. 流布. 貨幣,2021-05-05 12:00:00,,0
6471,current,60,530,電流,現在の. 流行する. 電流,2021-05-05 12:00:00,,0
6472,currently,,1517,現在,現在(のところ)(at present). (世間)一般に,2021-05-05 12:00:00,,0
6473,curriculum,,5806,カリキュラム,教育課程. カリキュラム,2021-05-05 12:00:00,,0
6474,Currie,98,7725,カリー,"カリー. 人名(姓,surname)",2021-05-05 12:00:00,,0
